pop,herb,rate,rep,ve,surv,County,Corn_Soy,Tillage,Manure,ima_R,gly_R,atra_R,SOA_2,SOA_9,SOA_5
A58,imazethapyr,1x,3,5,1,Rock,yes,yes,no,yes,,,no,,
A58,imazethapyr,1x,4,9,1,Rock,yes,yes,no,yes,,,no,,
A58,imazethapyr,1x,5,3,0,Rock,yes,yes,no,no,,,no,,
A58,imazethapyr,1x,6,9,1,Rock,yes,yes,no,yes,,,no,,
A58,imazethapyr,1x,7,8,1,Rock,yes,yes,no,yes,,,no,,
A58,imazethapyr,1x,8,3,0,Rock,yes,yes,no,no,,,no,,
A59,imazethapyr,1x,1,8,1,Green,yes,yes,no,yes,,,yes,,
A59,imazethapyr,1x,2,9,1,Green,yes,yes,no,yes,,,yes,,
A59,imazethapyr,1x,3,7,1,Green,yes,yes,no,yes,,,yes,,
A59,imazethapyr,1x,4,4,0,Green,yes,yes,no,no,,,yes,,
A59,imazethapyr,1x,5,3,0,Green,yes,yes,no,no,,,yes,,
A59,imazethapyr,1x,6,9,1,Green,yes,yes,no,yes,,,yes,,
A59,imazethapyr,1x,7,3,0,Green,yes,yes,no,no,,,yes,,
A59,imazethapyr,1x,8,9,1,Green,yes,yes,no,yes,,,yes,,
A61,imazethapyr,1x,1,9,1,Green,yes,no,no,yes,,,yes,,
A61,imazethapyr,1x,2,9,1,Green,yes,no,no,yes,,,yes,,
A61,imazethapyr,1x,3,9,1,Green,yes,no,no,yes,,,yes,,
A61,imazethapyr,1x,4,3,0,Green,yes,no,no,no,,,yes,,
A61,imazethapyr,1x,5,2,0,Green,yes,no,no,no,,,yes,,
A61,imazethapyr,1x,6,9,1,Green,yes,no,no,yes,,,yes,,
A61,imazethapyr,1x,7,9,1,Green,yes,no,no,yes,,,yes,,
A61,imazethapyr,1x,8,9,1,Green,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,1,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,2,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,3,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,4,8,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,5,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,6,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,7,9,1,Rock,yes,no,no,yes,,,yes,,
A62,imazethapyr,1x,8,9,1,Rock,yes,no,no,yes,,,yes,,
A63,imazethapyr,1x,1,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,2,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,3,1,0,Green,yes,yes,no,no,,,yes,,
A63,imazethapyr,1x,4,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,5,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,6,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,7,9,1,Green,yes,yes,no,yes,,,yes,,
A63,imazethapyr,1x,8,9,1,Green,yes,yes,no,yes,,,yes,,
A64,imazethapyr,1x,1,9,1,Rock,yes,no,no,yes,,,yes,,
A64,imazethapyr,1x,2,9,1,Rock,yes,no,no,yes,,,yes,,
A64,imazethapyr,1x,3,9,1,Rock,yes,no,no,yes,,,yes,,
A64,imazethapyr,1x,4,4,0,Rock,yes,no,no,no,,,yes,,
A64,imazethapyr,1x,5,9,1,Rock,yes,no,no,yes,,,yes,,
A64,imazethapyr,1x,6,1,0,Rock,yes,no,no,no,,,yes,,
A64,imazethapyr,1x,7,9,1,Rock,yes,no,no,yes,,,yes,,
A64,imazethapyr,1x,8,9,1,Rock,yes,no,no,yes,,,yes,,
A65,imazethapyr,1x,1,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,2,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,3,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,4,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,5,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,6,9,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,7,8,1,Grant,yes,yes,yes,yes,,,yes,,
A65,imazethapyr,1x,8,1,0,Grant,yes,yes,yes,no,,,yes,,
A66,imazethapyr,1x,1,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,2,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,3,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,4,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,5,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,6,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,7,9,1,Grant,yes,yes,yes,yes,,,no,,
A66,imazethapyr,1x,8,9,1,Grant,yes,yes,yes,yes,,,no,,
A67,imazethapyr,1x,1,4,0,Found du Lac,yes,no,no,no,,,no,,
A67,imazethapyr,1x,2,9,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,4,9,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,5,5,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,6,9,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,7,9,1,Found du Lac,yes,no,no,yes,,,no,,
A67,imazethapyr,1x,8,8,1,Found du Lac,yes,no,no,yes,,,no,,
A68,imazethapyr,1x,1,3,0,Calumet,yes,yes,yes,no,,,no,,
A68,imazethapyr,1x,2,9,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,3,9,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,4,8,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,5,9,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,6,9,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,7,8,1,Calumet,yes,yes,yes,yes,,,no,,
A68,imazethapyr,1x,8,9,1,Calumet,yes,yes,yes,yes,,,no,,
A69,imazethapyr,1x,1,9,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,2,9,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,4,8,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,5,9,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,6,3,0,Found du Lac,yes,no,no,no,,,no,,
A69,imazethapyr,1x,7,5,1,Found du Lac,yes,no,no,yes,,,no,,
A69,imazethapyr,1x,8,4,0,Found du Lac,yes,no,no,no,,,no,,
A70,imazethapyr,1x,1,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,2,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,3,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,4,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,5,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,6,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,7,9,1,Monroe,yes,no,no,yes,,,yes,,
A70,imazethapyr,1x,8,9,1,Monroe,yes,no,no,yes,,,yes,,
A72,imazethapyr,1x,1,9,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,2,7,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,3,7,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,4,9,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,5,8,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,6,8,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,7,7,1,Waupaca,yes,yes,no,yes,,,yes,,
A72,imazethapyr,1x,8,8,1,Waupaca,yes,yes,no,yes,,,yes,,
A75,imazethapyr,1x,1,9,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,2,9,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,4,4,0,Found du Lac,yes,no,no,no,,,no,,
A75,imazethapyr,1x,5,9,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,6,5,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,7,9,1,Found du Lac,yes,no,no,yes,,,no,,
A75,imazethapyr,1x,8,6,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,1,8,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,2,9,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,4,9,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,5,8,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,6,5,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,7,9,1,Found du Lac,yes,no,no,yes,,,no,,
A76,imazethapyr,1x,8,9,1,Found du Lac,yes,no,no,yes,,,no,,
A77,imazethapyr,1x,1,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,2,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,3,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,4,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,5,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,6,8,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,7,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A77,imazethapyr,1x,8,9,1,Found du Lac,yes,yes,no,yes,,,no,,
A82,imazethapyr,1x,1,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,2,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,3,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,4,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,5,4,0,Chippewa,yes,yes,no,no,,,yes,,
A82,imazethapyr,1x,6,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,7,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A82,imazethapyr,1x,8,9,1,Chippewa,yes,yes,no,yes,,,yes,,
A83,imazethapyr,1x,1,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,2,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,3,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,4,6,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,5,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,6,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,7,9,1,Winnebago,yes,no,no,yes,,,no,,
A83,imazethapyr,1x,8,4,0,Winnebago,yes,no,no,no,,,no,,
A84,imazethapyr,1x,1,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,2,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,3,8,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,4,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,5,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,6,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,7,9,1,Pierce,yes,no,no,yes,,,no,,
A84,imazethapyr,1x,8,9,1,Pierce,yes,no,no,yes,,,no,,
A85,imazethapyr,1x,1,9,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,2,5,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,3,9,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,4,8,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,5,9,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,6,9,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,7,8,1,St. Croix,yes,yes,no,yes,,,no,,
A85,imazethapyr,1x,8,6,1,St. Croix,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,1,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,2,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,3,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,4,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,5,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,6,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,7,9,1,Pierce,yes,yes,no,yes,,,no,,
A86,imazethapyr,1x,8,9,1,Pierce,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,1,8,1,Sheboygan,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,2,4,0,Sheboygan,yes,yes,no,no,,,no,,
A89,imazethapyr,1x,3,2,0,Sheboygan,yes,yes,no,no,,,no,,
A89,imazethapyr,1x,4,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,5,7,1,Sheboygan,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,6,9,1,Sheboygan,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,7,7,1,Sheboygan,yes,yes,no,yes,,,no,,
A89,imazethapyr,1x,8,2,0,Sheboygan,yes,yes,no,no,,,no,,
A91,imazethapyr,1x,1,9,1,Chippewa,yes,yes,yes,yes,,,no,,
A91,imazethapyr,1x,2,1,0,Chippewa,yes,yes,yes,no,,,no,,
A91,imazethapyr,1x,3,2,0,Chippewa,yes,yes,yes,no,,,no,,
A91,imazethapyr,1x,4,9,1,Chippewa,yes,yes,yes,yes,,,no,,
A91,imazethapyr,1x,5,9,1,Chippewa,yes,yes,yes,yes,,,no,,
A91,imazethapyr,1x,6,5,1,Chippewa,yes,yes,yes,yes,,,no,,
A91,imazethapyr,1x,7,8,1,Chippewa,yes,yes,yes,yes,,,no,,
A91,imazethapyr,1x,8,9,1,Chippewa,yes,yes,yes,yes,,,no,,
A2,imazethapyr,1x,1,8,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,2,9,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,3,7,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,4,8,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,5,8,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,6,8,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,7,8,1,Dunn,yes,no,no,yes,,,yes,,
A2,imazethapyr,1x,8,7,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,1,8,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,2,6,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,3,8,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,4,1,0,Dunn,yes,no,no,no,,,yes,,
A3,imazethapyr,1x,5,8,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,6,5,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,7,8,1,Dunn,yes,no,no,yes,,,yes,,
A3,imazethapyr,1x,8,2,0,Dunn,yes,no,no,no,,,yes,,
A8,imazethapyr,1x,1,1,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,2,9,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,3,8,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,4,8,1,Brown,yes,yes,no,yes,,,yes,,
A8,imazethapyr,1x,5,1,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,6,1,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,7,1,0,Brown,yes,yes,no,no,,,yes,,
A8,imazethapyr,1x,8,2,0,Brown,yes,yes,no,no,,,yes,,
A11,imazethapyr,1x,1,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,2,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,3,8,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,4,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,5,8,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,6,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,7,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A11,imazethapyr,1x,8,9,1,Vernon,yes,yes,yes,yes,,,yes,,
A12,imazethapyr,1x,1,7,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,2,6,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,3,2,0,Trempealeau,yes,yes,no,no,,,no,,
A12,imazethapyr,1x,4,7,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,5,2,0,Trempealeau,yes,yes,no,no,,,no,,
A12,imazethapyr,1x,6,3,0,Trempealeau,yes,yes,no,no,,,no,,
A12,imazethapyr,1x,7,8,1,Trempealeau,yes,yes,no,yes,,,no,,
A12,imazethapyr,1x,8,8,1,Trempealeau,yes,yes,no,yes,,,no,,
A13,imazethapyr,1x,1,8,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,2,7,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,3,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,4,7,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,5,9,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,6,8,1,Found du Lac,yes,no,no,yes,,,yes,,
A13,imazethapyr,1x,7,2,0,Found du Lac,yes,no,no,no,,,yes,,
A13,imazethapyr,1x,8,7,1,Found du Lac,yes,no,no,yes,,,yes,,
A14,imazethapyr,1x,1,5,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,2,8,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,3,8,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,4,3,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,5,8,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,6,8,1,Dodge,yes,yes,yes,yes,,,yes,,
A14,imazethapyr,1x,7,1,0,Dodge,yes,yes,yes,no,,,yes,,
A14,imazethapyr,1x,8,9,1,Dodge,yes,yes,yes,yes,,,yes,,
A15,imazethapyr,1x,1,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,2,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,3,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,4,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,5,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,6,9,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,7,8,1,Rock,yes,no,no,yes,,,no,,
A15,imazethapyr,1x,8,9,1,Rock,yes,no,no,yes,,,no,,
A19,imazethapyr,1x,1,1,0,Calumet,yes,yes,no,no,,,yes,,
A19,imazethapyr,1x,2,7,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,3,8,1,Calumet,yes,yes,no,yes,,,yes,,
A19,imazethapyr,1x,4,4,0,Calumet,yes,yes,no,no,,,yes,,
A19,imazethapyr,1x,5,2,0,Calumet,yes,yes,no,no,,,yes,,
A21,imazethapyr,1x,1,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,2,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,3,5,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,4,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,5,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,6,9,1,Outagamie,yes,yes,no,yes,,,no,,
A21,imazethapyr,1x,7,4,0,Outagamie,yes,yes,no,no,,,no,,
A21,imazethapyr,1x,8,5,1,Outagamie,yes,yes,no,yes,,,no,,
A22,imazethapyr,1x,1,8,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,2,5,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,3,8,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,4,4,0,Outagamie,yes,yes,yes,no,,,yes,,
A22,imazethapyr,1x,5,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,6,3,0,Outagamie,yes,yes,yes,no,,,yes,,
A22,imazethapyr,1x,7,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A22,imazethapyr,1x,8,9,1,Outagamie,yes,yes,yes,yes,,,yes,,
A23,imazethapyr,1x,1,2,0,Dane,yes,yes,no,no,,,yes,,
A23,imazethapyr,1x,2,7,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,3,8,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,4,3,0,Dane,yes,yes,no,no,,,yes,,
A23,imazethapyr,1x,5,3,0,Dane,yes,yes,no,no,,,yes,,
A23,imazethapyr,1x,6,8,1,Dane,yes,yes,no,yes,,,yes,,
A23,imazethapyr,1x,7,8,1,Dane,yes,yes,no,yes,,,yes,,
A24,imazethapyr,1x,1,8,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,2,1,0,Brown,yes,yes,yes,no,,,no,,
A24,imazethapyr,1x,3,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,4,5,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,5,8,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,6,1,0,Brown,yes,yes,yes,no,,,no,,
A24,imazethapyr,1x,7,9,1,Brown,yes,yes,yes,yes,,,no,,
A24,imazethapyr,1x,8,9,1,Brown,yes,yes,yes,yes,,,no,,
A25,imazethapyr,1x,1,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,2,3,0,Outagamie,yes,yes,no,no,,,no,,
A25,imazethapyr,1x,3,6,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,4,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,5,9,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,6,6,1,Outagamie,yes,yes,no,yes,,,no,,
A25,imazethapyr,1x,7,3,0,Outagamie,yes,yes,no,no,,,no,,
A25,imazethapyr,1x,8,2,0,Outagamie,yes,yes,no,no,,,no,,
A26,imazethapyr,1x,1,9,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,2,8,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,3,9,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,4,9,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,5,9,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,6,4,0,Walworth,yes,yes,no,no,,,no,,
A26,imazethapyr,1x,7,9,1,Walworth,yes,yes,no,yes,,,no,,
A26,imazethapyr,1x,8,1,0,Walworth,yes,yes,no,no,,,no,,
A27,imazethapyr,1x,1,1,0,Waukesha,yes,yes,no,no,,,no,,
A27,imazethapyr,1x,2,6,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,3,8,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,4,3,0,Waukesha,yes,yes,no,no,,,no,,
A27,imazethapyr,1x,5,7,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,6,8,1,Waukesha,yes,yes,no,yes,,,no,,
A27,imazethapyr,1x,7,1,0,Waukesha,yes,yes,no,no,,,no,,
A28,imazethapyr,1x,1,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,2,8,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,3,2,0,Waukesha,yes,yes,no,no,,,no,,
A28,imazethapyr,1x,4,2,0,Waukesha,yes,yes,no,no,,,no,,
A28,imazethapyr,1x,5,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,6,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,7,9,1,Waukesha,yes,yes,no,yes,,,no,,
A28,imazethapyr,1x,8,9,1,Waukesha,yes,yes,no,yes,,,no,,
A30,imazethapyr,1x,1,8,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,2,2,0,Door,yes,yes,yes,no,,,no,,
A30,imazethapyr,1x,3,8,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,4,4,0,Door,yes,yes,yes,no,,,no,,
A30,imazethapyr,1x,5,9,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,6,1,0,Door,yes,yes,yes,no,,,no,,
A30,imazethapyr,1x,7,8,1,Door,yes,yes,yes,yes,,,no,,
A30,imazethapyr,1x,8,4,0,Door,yes,yes,yes,no,,,no,,
A32,imazethapyr,1x,1,8,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,2,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,3,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,4,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,5,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,6,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,7,9,1,Door,yes,yes,no,yes,,,no,,
A32,imazethapyr,1x,8,3,0,Door,yes,yes,no,no,,,no,,
A33,imazethapyr,1x,1,8,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,2,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,3,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,4,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,5,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,6,9,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,7,8,1,Calumet,yes,no,no,yes,,,no,,
A33,imazethapyr,1x,8,9,1,Calumet,yes,no,no,yes,,,no,,
