pop,herb,rate,rep,ve,surv,ima_R,County,Corn_Soy,Tillage,Manure,SOA_2,SOA_9,SOA_5
A56,glyphosate,1x,7,9,1,yes,Rock,yes,no,no,,no,
A56,glyphosate,1x,8,9,1,yes,Rock,yes,no,no,,no,
A57,glyphosate,1x,1,8,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,2,1,0,no,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,3,9,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,4,9,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,5,9,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,6,9,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,7,9,1,yes,Rock,yes,yes,no,,yes,
A57,glyphosate,1x,8,9,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,1,9,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,2,9,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,3,8,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,4,8,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,5,7,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,6,9,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,7,9,1,yes,Rock,yes,yes,no,,yes,
A58,glyphosate,1x,8,9,1,yes,Rock,yes,yes,no,,yes,
A59,glyphosate,1x,1,8,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,2,9,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,3,8,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,4,9,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,5,9,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,6,9,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,7,8,1,yes,Green,yes,yes,no,,yes,
A59,glyphosate,1x,8,3,0,no,Green,yes,yes,no,,yes,
A61,glyphosate,1x,1,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,2,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,3,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,4,1,0,no,Green,yes,no,no,,yes,
A61,glyphosate,1x,5,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,6,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,7,9,1,yes,Green,yes,no,no,,yes,
A61,glyphosate,1x,8,9,1,yes,Green,yes,no,no,,yes,
A62,glyphosate,1x,1,9,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,2,5,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,3,8,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,4,9,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,5,7,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,6,9,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,7,8,1,yes,Rock,yes,no,no,,yes,
A62,glyphosate,1x,8,9,1,yes,Rock,yes,no,no,,yes,
A63,glyphosate,1x,1,9,1,yes,Green,yes,yes,no,,yes,
A63,glyphosate,1x,2,3,0,no,Green,yes,yes,no,,yes,
A63,glyphosate,1x,3,8,1,yes,Green,yes,yes,no,,yes,
A63,glyphosate,1x,4,8,1,yes,Green,yes,yes,no,,yes,
A63,glyphosate,1x,5,9,1,yes,Green,yes,yes,no,,yes,
A63,glyphosate,1x,6,2,0,no,Green,yes,yes,no,,yes,
A63,glyphosate,1x,7,9,1,yes,Green,yes,yes,no,,yes,
A63,glyphosate,1x,8,4,0,no,Green,yes,yes,no,,yes,
A64,glyphosate,1x,1,9,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,2,9,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,3,9,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,4,9,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,5,9,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,6,1,0,no,Rock,yes,no,no,,no,
A64,glyphosate,1x,7,6,1,yes,Rock,yes,no,no,,no,
A64,glyphosate,1x,8,9,1,yes,Rock,yes,no,no,,no,
A65,glyphosate,1x,1,9,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,2,9,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,3,9,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,4,5,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,5,9,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,6,5,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,7,9,1,yes,Grant,yes,yes,yes,,no,
A65,glyphosate,1x,8,1,0,no,Grant,yes,yes,yes,,no,
A66,glyphosate,1x,1,1,0,no,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,2,3,0,no,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,3,1,0,no,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,4,1,0,no,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,5,9,1,yes,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,6,9,1,yes,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,7,2,0,no,Grant,yes,yes,yes,,yes,
A66,glyphosate,1x,8,2,0,no,Grant,yes,yes,yes,,yes,
A67,glyphosate,1x,1,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,2,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,3,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,4,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,5,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,6,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,7,9,1,yes,Found du Lac,yes,no,no,,yes,
A67,glyphosate,1x,8,9,1,yes,Found du Lac,yes,no,no,,yes,
A68,glyphosate,1x,1,5,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,2,9,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,3,9,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,4,9,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,5,9,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,6,8,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,7,9,1,yes,Calumet,yes,yes,yes,,yes,
A68,glyphosate,1x,8,9,1,yes,Calumet,yes,yes,yes,,yes,
A69,glyphosate,1x,1,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,2,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,3,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,4,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,5,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,6,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,7,9,1,yes,Found du Lac,yes,no,no,,yes,
A69,glyphosate,1x,8,9,1,yes,Found du Lac,yes,no,no,,yes,
A70,glyphosate,1x,1,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,2,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,3,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,4,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,5,5,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,6,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,7,9,1,yes,Monroe,yes,no,no,,yes,
A70,glyphosate,1x,8,9,1,yes,Monroe,yes,no,no,,yes,
A72,glyphosate,1x,1,8,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,2,9,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,3,9,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,4,9,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,5,9,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,6,2,0,no,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,7,8,1,yes,Waupaca,yes,yes,no,,yes,
A72,glyphosate,1x,8,9,1,yes,Waupaca,yes,yes,no,,yes,
A75,glyphosate,1x,1,9,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,2,9,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,3,9,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,4,9,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,5,8,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,6,8,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,7,9,1,yes,Found du Lac,yes,no,no,,yes,
A75,glyphosate,1x,8,9,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,1,5,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,2,8,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,3,8,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,4,8,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,5,8,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,6,9,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,7,8,1,yes,Found du Lac,yes,no,no,,yes,
A76,glyphosate,1x,8,9,1,yes,Found du Lac,yes,no,no,,yes,
A77,glyphosate,1x,1,9,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,2,9,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,3,8,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,4,9,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,5,9,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,6,8,1,yes,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,7,2,0,no,Found du Lac,yes,yes,no,,yes,
A77,glyphosate,1x,8,9,1,yes,Found du Lac,yes,yes,no,,yes,
A78,glyphosate,1x,1,9,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,2,8,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,3,6,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,4,6,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,5,1,0,no,,yes,yes,no,,yes,
A78,glyphosate,1x,6,9,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,7,9,1,yes,,yes,yes,no,,yes,
A78,glyphosate,1x,8,8,1,yes,,yes,yes,no,,yes,
A79,glyphosate,1x,1,5,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,2,9,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,3,9,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,4,7,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,5,7,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,6,9,1,yes,,yes,yes,no,,no,
A79,glyphosate,1x,7,1,0,no,,yes,yes,no,,no,
A79,glyphosate,1x,8,1,0,no,,yes,yes,no,,no,
A80,glyphosate,1x,1,9,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,2,7,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,3,9,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,4,1,0,no,,yes,yes,no,,yes,
A80,glyphosate,1x,5,9,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,6,9,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,7,9,1,yes,,yes,yes,no,,yes,
A80,glyphosate,1x,8,9,1,yes,,yes,yes,no,,yes,
A81,glyphosate,1x,1,7,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,2,7,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,3,4,0,no,,yes,yes,no,,no,
A81,glyphosate,1x,4,9,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,5,7,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,6,8,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,7,8,1,yes,,yes,yes,no,,no,
A81,glyphosate,1x,8,9,1,yes,,yes,yes,no,,no,
A82,glyphosate,1x,1,3,0,no,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,2,2,0,no,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,3,5,1,yes,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,4,4,0,no,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,5,5,1,yes,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,6,1,0,no,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,7,4,0,no,Chippewa,yes,yes,no,,yes,
A82,glyphosate,1x,8,5,1,yes,Chippewa,yes,yes,no,,yes,
A83,glyphosate,1x,1,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,2,8,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,3,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,4,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,5,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,6,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,7,9,1,yes,Winnebago,yes,no,no,,yes,
A83,glyphosate,1x,8,9,1,yes,Winnebago,yes,no,no,,yes,
A84,glyphosate,1x,1,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,2,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,3,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,4,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,5,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,6,9,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,7,8,1,yes,Pierce,yes,no,no,,yes,
A84,glyphosate,1x,8,1,0,no,Pierce,yes,no,no,,yes,
A85,glyphosate,1x,1,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,2,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,3,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,4,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,5,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,6,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,7,9,1,yes,St. Croix,yes,yes,no,,yes,
A85,glyphosate,1x,8,3,0,no,St. Croix,yes,yes,no,,yes,
A86,glyphosate,1x,1,9,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,2,9,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,3,6,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,4,5,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,5,9,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,6,9,1,yes,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,7,4,0,no,Pierce,yes,yes,no,,yes,
A86,glyphosate,1x,8,8,1,yes,Pierce,yes,yes,no,,yes,
A88,glyphosate,1x,1,9,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,2,9,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,3,8,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,4,9,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,5,9,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,6,6,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,7,9,1,yes,,yes,yes,no,,yes,
A88,glyphosate,1x,8,6,1,yes,,yes,yes,no,,yes,
A89,glyphosate,1x,1,1,0,no,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,2,7,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,3,9,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,4,7,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,5,8,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,6,9,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,7,9,1,yes,Sheboygan,yes,yes,no,,yes,
A89,glyphosate,1x,8,6,1,yes,Sheboygan,yes,yes,no,,yes,
A1,glyphosate,1x,1,8,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,2,9,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,3,7,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,4,8,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,5,8,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,6,9,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,7,9,1,yes,,yes,yes,no,,no,
A1,glyphosate,1x,8,4,0,no,,yes,yes,no,,no,
A2,glyphosate,1x,1,9,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,2,4,0,no,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,3,8,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,4,9,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,5,9,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,6,9,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,7,8,1,yes,Dunn,yes,no,no,,yes,
A2,glyphosate,1x,8,7,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,1,8,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,2,9,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,3,9,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,4,8,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,5,8,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,6,9,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,7,8,1,yes,Dunn,yes,no,no,,yes,
A3,glyphosate,1x,8,8,1,yes,Dunn,yes,no,no,,yes,
A8,glyphosate,1x,1,9,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,2,5,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,3,8,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,4,7,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,5,8,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,6,9,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,7,8,1,yes,Brown,yes,yes,no,,yes,
A8,glyphosate,1x,8,4,0,no,Brown,yes,yes,no,,yes,
A9,glyphosate,1x,1,8,1,yes,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,2,5,1,yes,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,3,4,0,no,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,4,9,1,yes,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,5,2,0,no,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,6,9,1,yes,La Crosse,yes,no,yes,,yes,
A9,glyphosate,1x,7,2,0,no,La Crosse,yes,no,yes,,yes,
A10,glyphosate,1x,1,8,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,2,9,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,3,3,0,no,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,4,9,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,5,9,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,6,8,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,7,8,1,yes,Trempealeau,yes,yes,no,,yes,
A10,glyphosate,1x,8,3,0,no,Trempealeau,yes,yes,no,,yes,
A11,glyphosate,1x,1,3,0,no,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,2,8,1,yes,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,3,8,1,yes,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,4,2,0,no,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,5,8,1,yes,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,6,8,1,yes,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,7,8,1,yes,Vernon,yes,yes,yes,,yes,
A11,glyphosate,1x,8,4,0,no,Vernon,yes,yes,yes,,yes,
A12,glyphosate,1x,1,5,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,2,7,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,3,9,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,4,8,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,5,1,0,no,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,6,8,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,7,9,1,yes,Trempealeau,yes,yes,no,,no,
A12,glyphosate,1x,8,9,1,yes,Trempealeau,yes,yes,no,,no,
A13,glyphosate,1x,1,6,1,yes,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,2,5,1,yes,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,3,3,0,no,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,4,2,0,no,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,5,8,1,yes,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,6,9,1,yes,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,7,7,1,yes,Found du Lac,yes,no,no,,yes,
A13,glyphosate,1x,8,2,0,no,Found du Lac,yes,no,no,,yes,
A14,glyphosate,1x,1,2,0,no,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,2,8,1,yes,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,3,7,1,yes,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,4,1,0,no,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,5,8,1,yes,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,6,8,1,yes,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,7,1,0,no,Dodge,yes,yes,yes,,no,
A14,glyphosate,1x,8,8,1,yes,Dodge,yes,yes,yes,,no,
A15,glyphosate,1x,1,9,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,2,8,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,3,8,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,4,8,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,5,8,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,6,9,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,7,8,1,yes,Rock,yes,no,no,,yes,
A15,glyphosate,1x,8,8,1,yes,Rock,yes,no,no,,yes,
A17,glyphosate,1x,1,9,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,2,8,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,3,8,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,4,8,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,5,9,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,6,8,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,7,8,1,yes,Outagamie,yes,yes,no,,yes,
A17,glyphosate,1x,8,9,1,yes,Outagamie,yes,yes,no,,yes,
A18,glyphosate,1x,1,6,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,2,8,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,3,9,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,4,9,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,5,9,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,6,9,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,7,9,1,yes,Winnebago,yes,no,no,,yes,
A18,glyphosate,1x,8,9,1,yes,Winnebago,yes,no,no,,yes,
A19,glyphosate,1x,1,1,0,no,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,2,1,0,no,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,3,8,1,yes,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,4,1,0,no,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,5,7,1,yes,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,6,8,1,yes,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,7,8,1,yes,Calumet,yes,yes,no,,yes,
A19,glyphosate,1x,8,9,1,yes,Calumet,yes,yes,no,,yes,
A20,glyphosate,1x,1,2,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,2,2,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,3,2,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,4,3,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,5,3,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,6,2,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,7,2,0,no,Brown,yes,yes,yes,,no,
A20,glyphosate,1x,8,2,0,no,Brown,yes,yes,yes,,no,
A21,glyphosate,1x,1,9,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,2,9,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,3,9,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,4,9,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,5,6,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,6,8,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,7,8,1,yes,Outagamie,yes,yes,no,,yes,
A21,glyphosate,1x,8,9,1,yes,Outagamie,yes,yes,no,,yes,
A22,glyphosate,1x,1,9,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,2,8,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,3,9,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,4,9,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,5,9,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,6,9,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,7,8,1,yes,Outagamie,yes,yes,yes,,yes,
A22,glyphosate,1x,8,9,1,yes,Outagamie,yes,yes,yes,,yes,
A23,glyphosate,1x,1,8,1,yes,Dane,yes,yes,no,,yes,
A23,glyphosate,1x,2,8,1,yes,Dane,yes,yes,no,,yes,
A23,glyphosate,1x,3,8,1,yes,Dane,yes,yes,no,,yes,
