run,pop,herb,order,rate,rep,count,biomass
1,A45,metribuzin,4,0.5x,2,3,0.045
1,A45,metribuzin,4,0.5x,3,0,0
1,A45,metribuzin,4,0.5x,4,0,0
1,A45,atrazine,2,1x,1,3,0.13
1,A45,atrazine,2,1x,2,11,0.881
1,A45,atrazine,2,1x,3,7,0.668
1,A45,atrazine,2,1x,4,4,0.006
1,A45,metribuzin,4,1x,1,0,0
1,A45,metribuzin,4,1x,2,0,0
1,A45,metribuzin,4,1x,3,0,0
1,A45,metribuzin,4,1x,4,0,0
1,A45,atrazine,2,3x,1,0,0
1,A45,atrazine,2,3x,2,0,0
1,A45,atrazine,2,3x,3,0,0
1,A45,atrazine,2,3x,4,2,0.023
1,A45,metribuzin,4,3x,1,0,0
1,A45,metribuzin,4,3x,2,0,0
1,A45,metribuzin,4,3x,3,0,0
1,A45,metribuzin,4,3x,4,0,0
1,A47,control,1,0.5x,1,30,1.931
1,A47,control,1,0.5x,2,6,0.57
1,A47,control,1,0.5x,3,15,1.415
1,A47,control,1,0.5x,4,26,1.69
1,A47,control,1,1x,1,30,1.931
1,A47,control,1,1x,2,6,0.57
1,A47,control,1,1x,3,15,1.415
1,A47,control,1,1x,4,26,1.69
1,A47,control,1,3x,1,30,1.931
1,A47,control,1,3x,2,6,0.57
1,A47,control,1,3x,3,15,1.415
1,A47,control,1,3x,4,26,1.69
1,A47,atrazine,2,0.5x,1,0,0
1,A47,atrazine,2,0.5x,2,1,0.033
1,A47,atrazine,2,0.5x,3,1,0.192
1,A47,atrazine,2,0.5x,4,0,0
1,A47,metribuzin,4,0.5x,1,2,0.055
1,A47,metribuzin,4,0.5x,2,2,0.002
1,A47,metribuzin,4,0.5x,3,2,0.011
1,A47,metribuzin,4,0.5x,4,2,0.28
1,A47,atrazine,2,1x,1,0,0
1,A47,atrazine,2,1x,2,1,0.001
1,A47,atrazine,2,1x,3,1,0.042
1,A47,atrazine,2,1x,4,1,0.044
1,A47,metribuzin,4,1x,1,0,0
1,A47,metribuzin,4,1x,2,0,0
1,A47,metribuzin,4,1x,3,0,0
1,A47,metribuzin,4,1x,4,0,0
1,A47,atrazine,2,3x,1,0,0
1,A47,atrazine,2,3x,2,0,0
1,A47,atrazine,2,3x,3,0,0
1,A47,atrazine,2,3x,4,0,0
1,A47,metribuzin,4,3x,1,0,0
1,A47,metribuzin,4,3x,2,0,0
1,A47,metribuzin,4,3x,3,0,0
1,A47,metribuzin,4,3x,4,0,0
1,A57,control,1,0.5x,1,44,0.728
1,A57,control,1,0.5x,2,22,0.593
1,A57,control,1,0.5x,3,6,0.212
1,A57,control,1,0.5x,4,16,0.374
1,A57,control,1,1x,1,44,0.728
1,A57,control,1,1x,2,22,0.593
1,A57,control,1,1x,3,6,0.212
1,A57,control,1,1x,4,16,0.374
1,A57,control,1,3x,1,44,0.728
1,A57,control,1,3x,2,22,0.593
1,A57,control,1,3x,3,6,0.212
1,A57,control,1,3x,4,16,0.374
1,A57,atrazine,2,0.5x,1,1,0.014
1,A57,atrazine,2,0.5x,2,2,0.035
1,A57,atrazine,2,0.5x,3,0,0
1,A57,atrazine,2,0.5x,4,0,0
1,A57,metribuzin,4,0.5x,1,0,0
1,A57,metribuzin,4,0.5x,2,0,0
1,A57,metribuzin,4,0.5x,3,0,0
1,A57,metribuzin,4,0.5x,4,0,0
1,A57,atrazine,2,1x,1,1,0.001
1,A57,atrazine,2,1x,2,0,0
1,A57,atrazine,2,1x,3,0,0
1,A57,atrazine,2,1x,4,1,0.12
1,A57,metribuzin,4,1x,1,0,0
1,A57,metribuzin,4,1x,2,0,0
1,A57,metribuzin,4,1x,3,0,0
1,A57,metribuzin,4,1x,4,0,0
1,A57,atrazine,2,3x,1,0,0
1,A57,atrazine,2,3x,2,0,0
1,A57,atrazine,2,3x,3,0,0
1,A57,atrazine,2,3x,4,0,0
1,A57,metribuzin,4,3x,1,0,0
1,A57,metribuzin,4,3x,2,0,0
1,A57,metribuzin,4,3x,3,0,0
1,A57,metribuzin,4,3x,4,0,0
1,A65,control,1,0.5x,1,16,0.144
1,A65,control,1,0.5x,2,11,0.492
1,A65,control,1,0.5x,3,,0.666
1,A65,control,1,0.5x,4,6,0.282
1,A65,control,1,1x,1,16,0.144
1,A65,control,1,1x,2,11,0.492
1,A65,control,1,1x,3,,0.666
1,A65,control,1,1x,4,6,0.282
1,A65,control,1,3x,1,16,0.144
1,A65,control,1,3x,2,11,0.492
1,A65,control,1,3x,3,,0.666
1,A65,control,1,3x,4,6,0.282
1,A65,atrazine,2,0.5x,1,4,0.48
1,A65,atrazine,2,0.5x,2,2,0.096
1,A65,atrazine,2,0.5x,3,7,0.533
1,A65,atrazine,2,0.5x,4,0,0
1,A65,metribuzin,4,0.5x,1,0,0
1,A65,metribuzin,4,0.5x,2,0,0
1,A65,metribuzin,4,0.5x,3,0,0
1,A65,metribuzin,4,0.5x,4,0,0
1,A65,atrazine,2,1x,1,1,0.967
1,A65,atrazine,2,1x,2,1,0.002
1,A65,atrazine,2,1x,3,0,0
1,A65,atrazine,2,1x,4,2,0.333
1,A65,metribuzin,4,1x,1,0,0
1,A65,metribuzin,4,1x,2,0,0
1,A65,metribuzin,4,1x,3,0,0
1,A65,metribuzin,4,1x,4,0,0
1,A65,atrazine,2,3x,1,1,0.036
1,A65,atrazine,2,3x,2,2,0.068
1,A65,atrazine,2,3x,3,0,0
1,A65,atrazine,2,3x,4,0,0
1,A65,metribuzin,4,3x,1,0,0
1,A65,metribuzin,4,3x,2,0,0
1,A65,metribuzin,4,3x,3,0,0
1,A65,metribuzin,4,3x,4,0,0
1,A66,control,1,0.5x,1,43,2.2
1,A66,control,1,0.5x,2,63,1.93
1,A66,control,1,0.5x,3,15,0.804
1,A66,control,1,0.5x,4,10,1.286
1,A66,control,1,1x,1,43,2.2
1,A66,control,1,1x,2,63,1.93
1,A66,control,1,1x,3,15,0.804
1,A66,control,1,1x,4,10,1.286
1,A66,control,1,3x,1,43,2.2
1,A66,control,1,3x,2,63,1.93
1,A66,control,1,3x,3,15,0.804
1,A66,control,1,3x,4,10,1.286
1,A66,atrazine,2,0.5x,1,7,0.114
1,A66,atrazine,2,0.5x,2,6,0.056
1,A66,atrazine,2,0.5x,3,6,0.03
1,A66,atrazine,2,0.5x,4,3,0.002
1,A66,metribuzin,4,0.5x,1,0,0
1,A66,metribuzin,4,0.5x,2,0,0
1,A66,metribuzin,4,0.5x,3,0,0
1,A66,metribuzin,4,0.5x,4,1,0.003
1,A66,atrazine,2,1x,1,3,0.093
1,A66,atrazine,2,1x,2,4,0.006
1,A66,atrazine,2,1x,3,16,0.513
1,A66,atrazine,2,1x,4,6,0.205
1,A66,metribuzin,4,1x,1,0,0
1,A66,metribuzin,4,1x,2,0,0
1,A66,metribuzin,4,1x,3,0,0
1,A66,metribuzin,4,1x,4,0,0
1,A66,atrazine,2,3x,1,2,0.001
1,A66,atrazine,2,3x,2,1,0.005
1,A66,atrazine,2,3x,3,0,0
1,A66,atrazine,2,3x,4,0,0
1,A66,metribuzin,4,3x,1,0,0
1,A66,metribuzin,4,3x,2,0,0
1,A66,metribuzin,4,3x,3,0,0
1,A66,metribuzin,4,3x,4,0,0
1,A67,control,1,0.5x,1,48,2.443
1,A67,control,1,0.5x,2,14,0.783
1,A67,control,1,0.5x,3,43,2.354
1,A67,control,1,0.5x,4,18,0.787
1,A67,control,1,1x,1,48,2.443
1,A67,control,1,1x,2,14,0.783
1,A67,control,1,1x,3,43,2.354
1,A67,control,1,1x,4,18,0.787
1,A67,control,1,3x,1,48,2.443
1,A67,control,1,3x,2,14,0.783
1,A67,control,1,3x,3,43,2.354
1,A67,control,1,3x,4,18,0.787
1,A67,atrazine,2,0.5x,1,8,0.18
1,A67,atrazine,2,0.5x,2,1,0.008
1,A67,atrazine,2,0.5x,3,3,0.022
1,A67,atrazine,2,0.5x,4,7,0.22
1,A67,metribuzin,4,0.5x,1,0,0
1,A67,metribuzin,4,0.5x,2,0,0
1,A67,metribuzin,4,0.5x,3,0,0
1,A67,metribuzin,4,0.5x,4,0,0
1,A67,atrazine,2,1x,1,3,0.086
1,A67,atrazine,2,1x,2,2,0.052
1,A67,atrazine,2,1x,3,0,0
1,A67,atrazine,2,1x,4,2,0.077
1,A67,metribuzin,4,1x,1,0,0
1,A67,metribuzin,4,1x,2,0,0
1,A67,metribuzin,4,1x,3,0,0
1,A67,metribuzin,4,1x,4,0,0
1,A67,atrazine,2,3x,1,0,0
1,A67,atrazine,2,3x,2,0,0
1,A67,atrazine,2,3x,3,0,0
1,A67,atrazine,2,3x,4,0,0
1,A67,metribuzin,4,3x,1,0,0
1,A67,metribuzin,4,3x,2,0,0
1,A67,metribuzin,4,3x,3,0,0
1,A67,metribuzin,4,3x,4,0,0
1,A75,control,1,0.5x,1,8,0.805
1,A75,control,1,0.5x,2,20,1.499
1,A75,control,1,0.5x,3,19,0.466
1,A75,control,1,0.5x,4,25,1.705
1,A75,control,1,1x,1,8,0.805
1,A75,control,1,1x,2,20,1.499
1,A75,control,1,1x,3,19,0.466
1,A75,control,1,1x,4,25,1.705
1,A75,control,1,3x,1,8,0.805
1,A75,control,1,3x,2,20,1.499
1,A75,control,1,3x,3,19,0.466
1,A75,control,1,3x,4,25,1.705
1,A75,atrazine,2,0.5x,1,5,0.065
1,A75,atrazine,2,0.5x,2,8,0.44
1,A75,atrazine,2,0.5x,3,3,0.039
1,A75,atrazine,2,0.5x,4,14,0.451
1,A75,metribuzin,4,0.5x,1,0,0
1,A75,metribuzin,4,0.5x,2,1,0.013
1,A75,metribuzin,4,0.5x,3,2,0.01
1,A75,metribuzin,4,0.5x,4,1,0.005
1,A75,atrazine,2,1x,1,20,0.34
1,A75,atrazine,2,1x,2,6,0.144
1,A75,atrazine,2,1x,3,14,0.5
1,A75,atrazine,2,1x,4,2,0.056
1,A75,metribuzin,4,1x,1,0,0
1,A75,metribuzin,4,1x,2,0,0
1,A75,metribuzin,4,1x,3,0,0
1,A75,metribuzin,4,1x,4,0,0
1,A75,atrazine,2,3x,1,4,0.046
1,A75,atrazine,2,3x,2,0,0
1,A75,atrazine,2,3x,3,10,0.283
1,A75,atrazine,2,3x,4,2,0.039
1,A75,metribuzin,4,3x,1,0,0
1,A75,metribuzin,4,3x,2,0,0
1,A75,metribuzin,4,3x,3,0,0
1,A75,metribuzin,4,3x,4,0,0
1,A76,control,1,0.5x,1,27,1.729
1,A76,control,1,0.5x,2,56,2.25
1,A76,control,1,0.5x,3,2,0.335
1,A76,control,1,0.5x,4,23,0.494
1,A76,control,1,1x,1,27,1.729
1,A76,control,1,1x,2,56,2.25
1,A76,control,1,1x,3,2,0.335
1,A76,control,1,1x,4,23,0.494
1,A76,control,1,3x,1,27,1.729
1,A76,control,1,3x,2,56,2.25
1,A76,control,1,3x,3,2,0.335
1,A76,control,1,3x,4,23,0.494
1,A76,atrazine,2,0.5x,1,17,1.526
1,A76,atrazine,2,0.5x,2,14,0.712
1,A76,atrazine,2,0.5x,3,3,0.051
1,A76,atrazine,2,0.5x,4,5,0.432
1,A76,metribuzin,4,0.5x,1,0,0
1,A76,metribuzin,4,0.5x,2,0,0
1,A76,metribuzin,4,0.5x,3,0,0
1,A76,metribuzin,4,0.5x,4,0,0
1,A76,atrazine,2,1x,1,4,0.061
1,A76,atrazine,2,1x,2,4,0.444
1,A76,atrazine,2,1x,3,6,0.044
1,A76,atrazine,2,1x,4,8,0.366
1,A76,metribuzin,4,1x,1,0,0
1,A76,metribuzin,4,1x,2,0,0
1,A76,metribuzin,4,1x,3,0,0
1,A76,metribuzin,4,1x,4,0,0
1,A76,atrazine,2,3x,1,1,0.076
1,A76,atrazine,2,3x,2,0,0
1,A76,atrazine,2,3x,3,0,0
1,A76,atrazine,2,3x,4,0,0
1,A76,metribuzin,4,3x,1,0,0
1,A76,metribuzin,4,3x,2,0,0
1,A76,metribuzin,4,3x,3,0,0
1,A76,metribuzin,4,3x,4,0,0
1,A82,control,1,0.5x,1,40,0.684
1,A82,control,1,0.5x,2,5,0.119
1,A82,control,1,0.5x,3,22,0.697
1,A82,control,1,0.5x,4,35,0.551
1,A82,control,1,1x,1,40,0.684
1,A82,control,1,1x,2,5,0.119
1,A82,control,1,1x,3,22,0.697
1,A82,control,1,1x,4,35,0.551
1,A82,control,1,3x,1,40,0.684
1,A82,control,1,3x,2,5,0.119
1,A82,control,1,3x,3,22,0.697
1,A82,control,1,3x,4,35,0.551
1,A82,atrazine,2,0.5x,1,0,0
1,A82,atrazine,2,0.5x,2,3,0.798
1,A82,atrazine,2,0.5x,3,0,0
1,A82,atrazine,2,0.5x,4,1,0.352
1,A82,metribuzin,4,0.5x,1,1,0.012
1,A82,metribuzin,4,0.5x,2,0,0
1,A82,metribuzin,4,0.5x,3,0,0
1,A82,metribuzin,4,0.5x,4,0,0
1,A82,atrazine,2,1x,1,0,0
1,A82,atrazine,2,1x,2,0,0
1,A82,atrazine,2,1x,3,0,0
1,A82,atrazine,2,1x,4,3,0.244
1,A82,metribuzin,4,1x,1,0,0
1,A82,metribuzin,4,1x,2,0,0
1,A82,metribuzin,4,1x,3,0,0
1,A82,metribuzin,4,1x,4,0,0
1,A82,atrazine,2,3x,1,0,0
1,A82,atrazine,2,3x,2,0,0
1,A82,atrazine,2,3x,3,0,0
1,A82,atrazine,2,3x,4,0,0
1,A82,metribuzin,4,3x,1,0,0
1,A82,metribuzin,4,3x,2,0,0
1,A82,metribuzin,4,3x,3,0,0
1,A82,metribuzin,4,3x,4,0,0
1,A87,control,1,0.5x,1,55,2.727
1,A87,control,1,0.5x,2,56,2.549
1,A87,control,1,0.5x,3,14,1.303
1,A87,control,1,0.5x,4,26,1.568
1,A87,control,1,1x,1,55,2.727
1,A87,control,1,1x,2,56,2.549
1,A87,control,1,1x,3,14,1.303
1,A87,control,1,1x,4,26,1.568
1,A87,control,1,3x,1,55,2.727
1,A87,control,1,3x,2,56,2.549
1,A87,control,1,3x,3,14,1.303
1,A87,control,1,3x,4,26,1.568
1,A87,atrazine,2,0.5x,1,2,0.237
1,A87,atrazine,2,0.5x,2,3,1.123
1,A87,atrazine,2,0.5x,3,1,0.31
1,A87,atrazine,2,0.5x,4,2,0.033
1,A87,metribuzin,4,0.5x,1,0,0
1,A87,metribuzin,4,0.5x,2,0,0
1,A87,metribuzin,4,0.5x,3,0,0
1,A87,metribuzin,4,0.5x,4,0,0
1,A87,atrazine,2,1x,1,2,0.007
1,A87,atrazine,2,1x,2,2,0.005
1,A87,atrazine,2,1x,3,0,0
1,A87,atrazine,2,1x,4,1,0.126
1,A87,metribuzin,4,1x,1,0,0
1,A87,metribuzin,4,1x,2,0,0
1,A87,metribuzin,4,1x,3,0,0
1,A87,metribuzin,4,1x,4,0,0
1,A87,atrazine,2,3x,1,0,0
1,A87,atrazine,2,3x,2,0,0
1,A87,atrazine,2,3x,3,0,0
1,A87,atrazine,2,3x,4,0,0
1,A87,metribuzin,4,3x,1,0,0
1,A87,metribuzin,4,3x,2,0,0
1,A87,metribuzin,4,3x,3,1,0.042
1,A87,metribuzin,4,3x,4,0,0
1,A90,control,1,0.5x,1,72,2.332
1,A90,control,1,0.5x,2,57,2.719
1,A90,control,1,0.5x,3,42,1.657
1,A90,control,1,0.5x,4,33,1.161
1,A90,control,1,1x,1,72,2.332
1,A90,control,1,1x,2,57,2.719
1,A90,control,1,1x,3,42,1.657
1,A90,control,1,1x,4,33,1.161
1,A90,control,1,3x,1,72,2.332
1,A90,control,1,3x,2,57,2.719
1,A90,control,1,3x,3,42,1.657
1,A90,control,1,3x,4,33,1.161
1,A90,atrazine,2,0.5x,1,6,0.046
1,A90,atrazine,2,0.5x,2,7,0.315
1,A90,atrazine,2,0.5x,3,8,0.122
1,A90,atrazine,2,0.5x,4,8,0.284
1,A90,metribuzin,4,0.5x,1,0,0
1,A90,metribuzin,4,0.5x,2,0,0
1,A90,metribuzin,4,0.5x,3,0,0
1,A90,metribuzin,4,0.5x,4,0,0
1,A90,atrazine,2,1x,1,3,0.723
1,A90,atrazine,2,1x,2,2,0.275
1,A90,atrazine,2,1x,3,3,0.078
1,A90,atrazine,2,1x,4,0,0
1,A90,metribuzin,4,1x,1,0,0
1,A90,metribuzin,4,1x,2,0,0
1,A90,metribuzin,4,1x,3,0,0
1,A90,metribuzin,4,1x,4,0,0
1,A90,atrazine,2,3x,1,1,0.1
1,A90,atrazine,2,3x,2,2,0.007
1,A90,atrazine,2,3x,3,7,0.025
1,A90,atrazine,2,3x,4,4,0.006
1,A90,metribuzin,4,3x,1,0,0
1,A90,metribuzin,4,3x,2,0,0
1,A90,metribuzin,4,3x,3,0,0
1,A90,metribuzin,4,3x,4,0,0
1,A91,control,1,0.5x,1,20,1.409
1,A91,control,1,0.5x,2,32,1.122
1,A91,control,1,0.5x,3,19,1.657
1,A91,control,1,0.5x,4,24,1.568
1,A91,control,1,1x,1,20,1.409
1,A91,control,1,1x,2,32,1.122
1,A91,control,1,1x,3,19,1.657
1,A91,control,1,1x,4,24,1.568
1,A91,control,1,3x,1,20,1.409
1,A91,control,1,3x,2,32,1.122
1,A91,control,1,3x,3,19,1.657
1,A91,control,1,3x,4,24,1.568
1,A91,atrazine,2,0.5x,1,2,0.65
1,A91,atrazine,2,0.5x,2,3,1.014
1,A91,atrazine,2,0.5x,3,0,0
1,A91,atrazine,2,0.5x,4,22,1.583
1,A91,metribuzin,4,0.5x,1,1,0.0011
1,A91,metribuzin,4,0.5x,2,0,0
1,A91,metribuzin,4,0.5x,3,0,0
1,A91,metribuzin,4,0.5x,4,0,0
1,A91,atrazine,2,1x,1,8,0.254
1,A91,atrazine,2,1x,2,2,0.529
1,A91,atrazine,2,1x,3,0,0
1,A91,atrazine,2,1x,4,0,0
1,A91,metribuzin,4,1x,1,0,0
1,A91,metribuzin,4,1x,2,0,0
1,A91,metribuzin,4,1x,3,0,0
1,A91,metribuzin,4,1x,4,0,0
1,A91,atrazine,2,3x,1,3,0.019
1,A91,atrazine,2,3x,2,1,0.127
1,A91,atrazine,2,3x,3,2,0.013
1,A91,atrazine,2,3x,4,1,0.109
1,A91,metribuzin,4,3x,1,0,0
1,A91,metribuzin,4,3x,2,0,0
1,A91,metribuzin,4,3x,3,0,0
1,A91,metribuzin,4,3x,4,0,0
2,A8,control,1,0.5x,1,11,1.09
2,A8,control,1,0.5x,2,16,0.653
2,A8,control,1,0.5x,3,8,0.449
2,A8,control,1,0.5x,4,35,2.231
2,A8,control,1,1x,1,11,1.09
2,A8,control,1,1x,2,16,0.653
2,A8,control,1,1x,3,8,0.449
2,A8,control,1,1x,4,35,2.231
2,A8,control,1,3x,1,11,1.09
2,A8,control,1,3x,2,16,0.653
2,A8,control,1,3x,3,8,0.449
2,A8,control,1,3x,4,35,2.231
2,A8,atrazine,2,0.5x,1,8,0.312
2,A8,atrazine,2,0.5x,2,3,0.337
2,A8,atrazine,2,0.5x,3,4,0.679
2,A8,atrazine,2,0.5x,4,22,1.438
2,A8,metribuzin,4,0.5x,1,0,0
2,A8,metribuzin,4,0.5x,2,0,0
2,A8,metribuzin,4,0.5x,3,0,0
2,A8,metribuzin,4,0.5x,4,0,0
2,A8,atrazine,2,1x,1,4,0.105
2,A8,atrazine,2,1x,2,2,0.022
2,A8,atrazine,2,1x,3,4,0.296
2,A8,atrazine,2,1x,4,2,0.145
2,A8,metribuzin,4,1x,1,0,0
2,A8,metribuzin,4,1x,2,0,0
2,A8,metribuzin,4,1x,3,0,0
2,A8,metribuzin,4,1x,4,0,0
2,A8,atrazine,2,3x,1,2,0.464
2,A8,atrazine,2,3x,2,0,0
2,A8,atrazine,2,3x,3,0,0
2,A8,atrazine,2,3x,4,0,0
2,A8,metribuzin,4,3x,1,0,0
2,A8,metribuzin,4,3x,2,0,0
2,A8,metribuzin,4,3x,3,0,0
2,A8,metribuzin,4,3x,4,0,0
2,A9,control,1,0.5x,1,39,2.173
2,A9,control,1,0.5x,2,6,1.525
2,A9,control,1,0.5x,3,68,2.227
2,A9,control,1,0.5x,4,24,1.596
2,A9,control,1,1x,1,39,2.173
2,A9,control,1,1x,2,6,1.525
2,A9,control,1,1x,3,68,2.227
2,A9,control,1,1x,4,24,1.596
2,A9,control,1,3x,1,39,2.173
2,A9,control,1,3x,2,6,1.525
2,A9,control,1,3x,3,68,2.227
2,A9,control,1,3x,4,24,1.596
2,A9,atrazine,2,0.5x,1,21,1.351
2,A9,atrazine,2,0.5x,2,4,0.675
2,A9,atrazine,2,0.5x,3,25,2.185
2,A9,atrazine,2,0.5x,4,11,0.513
2,A9,metribuzin,4,0.5x,1,0,0
2,A9,metribuzin,4,0.5x,2,0,0
2,A9,metribuzin,4,0.5x,3,0,0
2,A9,metribuzin,4,0.5x,4,0,0
2,A9,atrazine,2,1x,1,0,0
2,A9,atrazine,2,1x,2,4,1.307
2,A9,atrazine,2,1x,3,16,1.308
2,A9,atrazine,2,1x,4,1,0.316
2,A9,metribuzin,4,1x,1,11,1.632
2,A9,metribuzin,4,1x,2,0,0
2,A9,metribuzin,4,1x,3,0,0
2,A9,metribuzin,4,1x,4,0,0
2,A9,atrazine,2,3x,1,2,0.153
2,A9,atrazine,2,3x,2,4,0.942
2,A9,atrazine,2,3x,3,12,1.445
2,A9,atrazine,2,3x,4,4,0.818
2,A9,metribuzin,4,3x,1,0,0
2,A9,metribuzin,4,3x,2,0,0
2,A9,metribuzin,4,3x,3,0,0
2,A9,metribuzin,4,3x,4,0,0
2,A11,control,1,0.5x,1,27,2.388
2,A11,control,1,0.5x,2,12,2.262
2,A11,control,1,0.5x,3,5,0.526
2,A11,control,1,0.5x,4,4,0.842
2,A11,control,1,1x,1,27,2.388
2,A11,control,1,1x,2,12,2.262
2,A11,control,1,1x,3,5,0.526
2,A11,control,1,1x,4,4,0.842
2,A11,control,1,3x,1,27,2.388
2,A11,control,1,3x,2,12,2.262
2,A11,control,1,3x,3,5,0.526
2,A11,control,1,3x,4,4,0.842
2,A11,atrazine,2,0.5x,1,7,0.652
2,A11,atrazine,2,0.5x,2,0,0
2,A11,atrazine,2,0.5x,3,2,0.027
2,A11,atrazine,2,0.5x,4,1,0.391
2,A11,metribuzin,4,0.5x,1,0,0
2,A11,metribuzin,4,0.5x,2,0,0
2,A11,metribuzin,4,0.5x,3,0,0
2,A11,metribuzin,4,0.5x,4,0,0
2,A11,atrazine,2,1x,1,3,0.1
2,A11,atrazine,2,1x,2,5,0.465
2,A11,atrazine,2,1x,3,0,0
2,A11,atrazine,2,1x,4,4,0.534
2,A11,metribuzin,4,1x,1,0,0
2,A11,metribuzin,4,1x,2,0,0
2,A11,metribuzin,4,1x,3,0,0
2,A11,metribuzin,4,1x,4,0,0
2,A11,atrazine,2,3x,1,1,0.226
2,A11,atrazine,2,3x,2,2,0.333
2,A11,atrazine,2,3x,3,6,0.461
2,A11,atrazine,2,3x,4,4,1.089
2,A11,metribuzin,4,3x,1,0,0
2,A11,metribuzin,4,3x,2,0,0
2,A11,metribuzin,4,3x,3,0,0
2,A11,metribuzin,4,3x,4,0,0
2,A17,control,1,0.5x,1,30,1.686
2,A17,control,1,0.5x,2,26,1.75
2,A17,control,1,0.5x,3,10,1.505
2,A17,control,1,0.5x,4,18,1.971
2,A17,control,1,1x,1,30,1.686
2,A17,control,1,1x,2,26,1.75
2,A17,control,1,1x,3,10,1.505
2,A17,control,1,1x,4,18,1.971
2,A17,control,1,3x,1,30,1.686
2,A17,control,1,3x,2,26,1.75
2,A17,control,1,3x,3,10,1.505
2,A17,control,1,3x,4,18,1.971
2,A17,atrazine,2,0.5x,1,5,1.114
2,A17,atrazine,2,0.5x,2,11,1.737
2,A17,atrazine,2,0.5x,3,36,1.685
2,A17,atrazine,2,0.5x,4,11,0.741
2,A17,metribuzin,4,0.5x,1,0,0
2,A17,metribuzin,4,0.5x,2,0,0
2,A17,metribuzin,4,0.5x,3,0,0
2,A17,metribuzin,4,0.5x,4,0,0
2,A17,atrazine,2,1x,1,40,1.991
2,A17,atrazine,2,1x,2,9,0.814
2,A17,atrazine,2,1x,3,32,1.935
2,A17,atrazine,2,1x,4,42,2.139
2,A17,metribuzin,4,1x,1,0,0
2,A17,metribuzin,4,1x,2,0,0
2,A17,metribuzin,4,1x,3,0,0
2,A17,metribuzin,4,1x,4,0,0
2,A17,atrazine,2,3x,1,17,0.862
2,A17,atrazine,2,3x,2,3,0.981
2,A17,atrazine,2,3x,3,8,0.921
2,A17,atrazine,2,3x,4,0,0
2,A17,metribuzin,4,3x,1,0,0
2,A17,metribuzin,4,3x,2,0,0
2,A17,metribuzin,4,3x,3,0,0
2,A17,metribuzin,4,3x,4,0,0
2,A18,control,1,0.5x,1,51,1.507
2,A18,control,1,0.5x,2,21,0.542
2,A18,control,1,0.5x,3,13,0.797
2,A18,control,1,0.5x,4,24,1.863
2,A18,control,1,1x,1,51,1.507
2,A18,control,1,1x,2,21,0.542
2,A18,control,1,1x,3,13,0.797
2,A18,control,1,1x,4,24,1.863
2,A18,control,1,3x,1,51,1.507
2,A18,control,1,3x,2,21,0.542
2,A18,control,1,3x,3,13,0.797
2,A18,control,1,3x,4,24,1.863
2,A18,atrazine,2,0.5x,1,1,0.009
2,A18,atrazine,2,0.5x,2,5,0.568
2,A18,atrazine,2,0.5x,3,5,0.144
2,A18,atrazine,2,0.5x,4,11,0.946
2,A18,metribuzin,4,0.5x,1,0,0
2,A18,metribuzin,4,0.5x,2,0,0
2,A18,metribuzin,4,0.5x,3,0,0
2,A18,metribuzin,4,0.5x,4,0,0
2,A18,atrazine,2,1x,1,3,0.356
2,A18,atrazine,2,1x,2,5,0.438
2,A18,atrazine,2,1x,3,9,1.393
2,A18,atrazine,2,1x,4,2,0.128
2,A18,metribuzin,4,1x,1,0,0
2,A18,metribuzin,4,1x,2,0,0
2,A18,metribuzin,4,1x,3,0,0
2,A18,metribuzin,4,1x,4,0,0
2,A18,atrazine,2,3x,1,4,0.127
2,A18,atrazine,2,3x,2,1,0.008
2,A18,atrazine,2,3x,3,3,0.211
2,A18,atrazine,2,3x,4,2,0.007
2,A18,metribuzin,4,3x,1,0,0
2,A18,metribuzin,4,3x,2,0,0
2,A18,metribuzin,4,3x,3,0,0
2,A18,metribuzin,4,3x,4,0,0
2,A20,control,1,0.5x,1,34,2.497
2,A20,control,1,0.5x,2,12,1.204
2,A20,control,1,0.5x,3,28,1.537
2,A20,control,1,0.5x,4,13,1.353
2,A20,control,1,1x,1,34,2.497
2,A20,control,1,1x,2,12,1.204
2,A20,control,1,1x,3,28,1.537
2,A20,control,1,1x,4,13,1.353
2,A20,control,1,3x,1,34,2.497
2,A20,control,1,3x,2,12,1.204
2,A20,control,1,3x,3,28,1.537
2,A20,control,1,3x,4,13,1.353
2,A20,atrazine,2,0.5x,1,18,1.365
2,A20,atrazine,2,0.5x,2,17,1.336
2,A20,atrazine,2,0.5x,3,13,1.563
2,A20,atrazine,2,0.5x,4,5,0.55
2,A20,metribuzin,4,0.5x,1,0,0
2,A20,metribuzin,4,0.5x,2,0,0
2,A20,metribuzin,4,0.5x,3,0,0
2,A20,metribuzin,4,0.5x,4,0,0
2,A20,atrazine,2,1x,1,10,1.442
2,A20,atrazine,2,1x,2,6,1.139
2,A20,atrazine,2,1x,3,0,0
2,A20,atrazine,2,1x,4,3,0.374
2,A20,metribuzin,4,1x,1,0,0
2,A20,metribuzin,4,1x,2,0,0
2,A20,metribuzin,4,1x,3,0,0
2,A20,metribuzin,4,1x,4,0,0
2,A20,atrazine,2,3x,1,15,0.541
2,A20,atrazine,2,3x,2,3,0.226
2,A20,atrazine,2,3x,3,6,0.145
2,A20,atrazine,2,3x,4,7,0.085
2,A20,metribuzin,4,3x,1,0,0
2,A20,metribuzin,4,3x,2,0,0
